Cycle,Date,Time,Device
1,09/05/2025,14:28:52,2
1,09/05/2025,14:29:25,2
1,09/05/2025,14:29:58,1
1,09/05/2025,14:30:31,3
1,09/05/2025,14:31:05,3
1,09/05/2025,14:31:38,2
1,09/05/2025,14:32:12,0
1,09/05/2025,14:32:45,0
1,09/05/2025,14:33:18,0
1,09/05/2025,14:33:51,6
1,09/05/2025,14:34:24,2
1,09/05/2025,14:34:57,1
1,09/05/2025,14:35:31,2
1,09/05/2025,14:36:04,4
1,09/05/2025,14:36:37,1
1,09/05/2025,14:37:10,0
1,09/05/2025,14:37:44,1
1,09/05/2025,14:38:17,0
1,09/05/2025,14:38:50,0
1,09/05/2025,14:39:23,0
1,09/05/2025,14:39:57,1
1,09/05/2025,14:40:30,0
1,09/05/2025,14:41:03,1
1,09/05/2025,14:41:36,1
1,09/05/2025,14:42:09,0
1,09/05/2025,14:42:43,2
1,09/05/2025,14:43:16,4
1,09/05/2025,14:43:49,0
1,09/05/2025,14:44:22,0
1,09/05/2025,14:44:55,0
1,09/05/2025,14:45:28,0
1,09/05/2025,14:46:02,0
1,09/05/2025,14:46:35,1
1,09/05/2025,14:47:08,1
1,09/05/2025,14:47:41,0
1,09/05/2025,14:48:14,5
1,09/05/2025,14:48:47,1
1,09/05/2025,14:49:20,1
1,09/05/2025,14:49:53,0
1,09/05/2025,14:50:27,4
1,09/05/2025,14:51:00,1
1,09/05/2025,14:51:34,1
1,09/05/2025,14:52:07,3
1,09/05/2025,14:52:40,3
1,09/05/2025,14:53:13,7
1,09/05/2025,14:53:46,3
1,09/05/2025,14:54:20,1
1,09/05/2025,14:54:53,1
1,09/05/2025,14:55:26,2
1,09/05/2025,14:55:59,7
1,09/05/2025,14:56:32,4
1,09/05/2025,14:57:06,2
1,09/05/2025,14:57:39,1
1,09/05/2025,14:58:12,1
1,09/05/2025,14:58:45,1
1,09/05/2025,14:59:18,0
1,09/05/2025,14:59:51,0
1,09/05/2025,15:00:25,0
1,09/05/2025,15:00:58,0
1,09/05/2025,15:01:31,0
1,09/05/2025,15:02:04,0
1,09/05/2025,15:02:37,1
1,09/05/2025,15:03:11,0
1,09/05/2025,15:03:44,2
1,09/05/2025,15:04:17,3
1,09/05/2025,15:04:50,4
1,09/05/2025,15:05:24,0
1,09/05/2025,15:05:57,1
1,09/05/2025,15:06:30,2
1,09/05/2025,15:07:03,0
1,09/05/2025,15:07:36,2
1,09/05/2025,15:08:10,1
1,09/05/2025,15:08:43,0
1,09/05/2025,15:09:16,3
1,09/05/2025,15:09:50,4
1,09/05/2025,15:10:23,4
1,09/05/2025,15:10:56,2
1,09/05/2025,15:11:29,0
1,09/05/2025,15:12:03,0
1,09/05/2025,15:12:36,0
1,09/05/2025,15:13:09,0
1,09/05/2025,15:13:42,1
1,09/05/2025,15:14:15,2
1,09/05/2025,15:14:48,3
1,09/05/2025,15:15:21,1
1,09/05/2025,15:15:54,0
1,09/05/2025,15:16:28,0
1,09/05/2025,15:17:01,1
1,09/05/2025,15:17:34,0
1,09/05/2025,15:18:07,2
1,09/05/2025,15:18:41,0
1,09/05/2025,15:19:14,0
1,09/05/2025,15:19:48,0
1,09/05/2025,15:20:21,2
1,09/05/2025,15:20:54,2
1,09/05/2025,15:21:28,3
1,09/05/2025,15:22:01,3
1,09/05/2025,15:22:34,5
1,09/05/2025,15:23:07,7
1,09/05/2025,15:23:40,2
1,09/05/2025,15:24:13,9
1,09/05/2025,15:24:46,2
1,09/05/2025,15:25:20,1
1,09/05/2025,15:25:53,1
1,09/05/2025,15:26:26,0
1,09/05/2025,15:26:59,0
1,09/05/2025,15:27:33,0
1,09/05/2025,15:28:06,0
1,09/05/2025,15:28:39,1
1,09/05/2025,15:29:12,2
1,09/05/2025,15:29:46,1
1,09/05/2025,15:30:19,0
1,09/05/2025,15:30:52,0
1,09/05/2025,15:31:25,0
1,09/05/2025,15:31:58,4
1,09/05/2025,15:32:32,1
1,09/05/2025,15:33:05,0
1,09/05/2025,15:33:38,0
1,09/05/2025,15:34:11,0
1,09/05/2025,15:34:45,0
1,09/05/2025,15:35:18,1
1,09/05/2025,15:35:51,1
1,09/05/2025,15:36:24,1
1,09/05/2025,15:36:58,3
1,09/05/2025,15:37:31,0
1,09/05/2025,15:38:04,0
1,09/05/2025,15:38:37,0
1,09/05/2025,15:39:10,5
1,09/05/2025,15:39:43,0
1,09/05/2025,15:40:16,2
1,09/05/2025,15:40:50,1
1,09/05/2025,15:41:23,2
1,09/05/2025,15:41:56,0
1,09/05/2025,15:42:30,3
1,09/05/2025,15:43:02,1
1,09/05/2025,15:43:36,0
1,09/05/2025,15:44:09,0
1,09/05/2025,15:44:43,0
1,09/05/2025,15:45:16,1
1,09/05/2025,15:45:49,2
1,09/05/2025,15:46:22,3
1,09/05/2025,15:46:55,0
1,09/05/2025,15:47:28,1
1,09/05/2025,15:48:01,0
1,09/05/2025,15:48:35,6
1,09/05/2025,15:49:08,1
1,09/05/2025,15:49:41,1
1,09/05/2025,15:50:14,6
1,09/05/2025,15:50:48,0
1,09/05/2025,15:51:21,0
1,09/05/2025,15:51:54,1
1,09/05/2025,15:52:28,0
1,09/05/2025,15:53:01,1
1,09/05/2025,15:53:34,0
1,09/05/2025,15:54:07,0
1,09/05/2025,15:54:41,0
1,09/05/2025,15:55:14,0
1,09/05/2025,15:55:47,1
1,09/05/2025,15:56:21,1
1,09/05/2025,15:56:54,1
1,09/05/2025,15:57:27,2
1,09/05/2025,15:58:01,1
1,09/05/2025,15:58:34,3
1,09/05/2025,15:59:07,1
1,09/05/2025,15:59:41,0
1,09/05/2025,16:00:14,1
1,09/05/2025,16:00:47,1
1,09/05/2025,16:01:20,3
1,09/05/2025,16:01:53,3
1,09/05/2025,16:02:26,3
1,09/05/2025,16:02:59,0
1,09/05/2025,16:03:33,1
1,09/05/2025,16:04:06,3
1,09/05/2025,16:04:39,7
1,09/05/2025,16:05:12,0
1,09/05/2025,16:05:46,14
1,09/05/2025,16:06:19,2
1,09/05/2025,16:06:52,2
1,09/05/2025,16:07:26,2
1,09/05/2025,16:07:58,3
1,09/05/2025,16:08:32,1
1,09/05/2025,16:09:05,2
1,09/05/2025,16:09:38,1
1,09/05/2025,16:10:11,1
1,09/05/2025,16:10:44,0
1,09/05/2025,16:11:17,1
1,09/05/2025,16:11:51,1
1,09/05/2025,16:12:23,0
1,09/05/2025,16:12:56,0
1,09/05/2025,16:13:30,0
1,09/05/2025,16:14:03,0
1,09/05/2025,16:14:36,0
1,09/05/2025,16:15:09,0
1,09/05/2025,16:15:42,1
1,09/05/2025,16:16:15,0
1,09/05/2025,16:16:48,3
1,09/05/2025,16:17:22,2
1,09/05/2025,16:17:55,0
1,09/05/2025,16:18:28,1
1,09/05/2025,16:19:01,0
1,09/05/2025,16:19:34,0
1,09/05/2025,16:20:08,3
1,09/05/2025,16:20:41,2
1,09/05/2025,16:21:14,3
1,09/05/2025,16:21:47,2
1,09/05/2025,16:22:21,3
1,09/05/2025,16:22:54,0
1,09/05/2025,16:23:27,1
1,09/05/2025,16:24:00,0
1,09/05/2025,16:24:34,0
1,09/05/2025,16:25:08,0
1,09/05/2025,16:25:41,0
1,09/05/2025,16:26:14,2
1,09/05/2025,16:26:47,0
1,09/05/2025,16:27:20,2
1,09/05/2025,16:27:53,2
1,09/05/2025,16:28:26,1
1,09/05/2025,16:28:59,0
1,09/05/2025,16:29:33,3
1,09/05/2025,16:30:06,0
1,09/05/2025,16:30:39,2
1,09/05/2025,16:31:12,3
1,09/05/2025,16:31:45,3
1,09/05/2025,16:32:18,1
1,09/05/2025,16:32:52,3
1,09/05/2025,16:33:25,1
1,09/05/2025,16:33:58,1
1,09/05/2025,16:34:32,1
1,09/05/2025,16:35:05,1
1,09/05/2025,16:35:39,1
1,09/05/2025,16:36:12,1
1,09/05/2025,16:36:45,1
1,09/05/2025,16:37:18,2
1,09/05/2025,16:37:52,5
1,09/05/2025,16:38:25,1
1,09/05/2025,16:38:58,4
1,09/05/2025,16:39:32,2
1,09/05/2025,16:40:05,2
1,09/05/2025,16:40:38,1
1,09/05/2025,16:41:12,4
1,09/05/2025,16:41:45,1
